date,code,direction,quantity,price,amount,commission,reason,current_weight,target_weight,delta_weight,direction_cn,reason_cn
2022-02-15,515220,buy,62700,1.994,125023.8,162.53094,rebalance,0.0,0.25,0.25,买入,调仓
2022-02-23,515220,sell,32900,2.131,70109.9,86.88771,rebalance,0.26279800839012685,0.125,-0.13779800839012685,卖出,调仓
2022-02-23,512400,buy,45500,1.397,63563.5,86.88771,rebalance,0.0,0.125,0.125,买入,调仓
2022-02-25,515220,sell,29800,2.061,61417.799999999996,80.84232,rebalance,0.12131705174307449,0.0,-0.12131705174307449,卖出,调仓
2022-02-25,512400,buy,45000,1.399,62955.0,80.84232,rebalance,0.12573514958496618,0.25,0.12426485041503382,买入,调仓
2022-03-01,512400,sell,45200,1.397,63144.4,82.11125,rebalance,0.24990022600771783,0.125,-0.12490022600771783,卖出,调仓
2022-03-01,515220,buy,29400,2.149,63180.6,82.11125,rebalance,0.0,0.125,0.125,买入,调仓
2022-03-04,512400,sell,45300,1.385,62740.5,80.24497,rebalance,0.12341180693004548,0.0,-0.12341180693004548,卖出,调仓
2022-03-04,515220,buy,26900,2.257,60713.3,80.24497,rebalance,0.13052317368029762,0.25,0.11947682631970238,买入,调仓
2022-03-07,515220,sell,33900,2.262,76681.8,98.97229333333333,rebalance,0.2504415417165969,0.0995,-0.15094154171659688,卖出,调仓
2022-03-07,512890,buy,121600,0.832,101171.2,98.97229333333333,rebalance,0.0,0.1989,0.1989,买入,调仓
2022-03-07,512400,buy,36600,1.381,50544.6,98.97229333333333,rebalance,0.0,0.0995,0.0995,买入,调仓
2022-03-08,512890,sell,121600,0.806,98009.6,127.41248,rebalance,0.19631989152429904,0.0,-0.19631989152429904,卖出,调仓
2022-03-09,512400,sell,36600,1.266,46335.6,60.236279999999994,追踪止损: 回撤8.3% > 8%,0.09278481181026416,0.0,0.0,卖出,追踪止损: 回撤8.3% > 8%
2022-03-09,515220,buy,11700,2.203,25775.1,33.50763,rebalance,0.09882731662938526,0.1505,0.05167268337061473,买入,调仓
2022-03-10,588000,buy,79400,1.201,95359.40000000001,123.96722000000001,rebalance,0.0,0.1913,0.1913,买入,调仓
2022-03-11,515220,sell,34100,2.183,74440.29999999999,67.99857999999999,rebalance,0.14907097673466618,0.0,-0.14907097673466618,卖出,调仓
2022-03-11,588000,sell,47600,1.212,57691.2,67.99857999999999,rebalance,0.19271170978504634,0.0772,-0.11551170978504634,卖出,调仓
2022-03-11,515000,buy,26700,1.446,38608.2,67.99857999999999,rebalance,0.0,0.0772,0.0772,买入,调仓
2022-03-11,159915,buy,14900,2.583,38486.700000000004,67.99857999999999,rebalance,0.0,0.0772,0.0772,买入,调仓
2022-03-14,515220,buy,53000,2.1,111300.0,144.69,rebalance,0.0,0.2244,0.2244,买入,调仓
2022-03-15,515220,sell,53000,1.925,102025.0,132.6325,追踪止损: 回撤8.3% > 8%,0.21134837869358164,0.0,0.0,卖出,追踪止损: 回撤8.3% > 8%
2022-03-15,588000,sell,31800,1.142,36315.6,42.479883333333326,rebalance,0.07524971875623272,0.0,-0.07524971875623272,卖出,调仓
2022-03-15,515000,sell,26700,1.36,36312.0,42.479883333333326,rebalance,0.07524225917997562,0.0,-0.07524225917997562,卖出,调仓
2022-03-15,159915,sell,14900,2.421,36072.899999999994,42.479883333333326,rebalance,0.07474681899023304,0.0,-0.07474681899023304,卖出,调仓
2022-03-15,516160,buy,25800,1.13,29153.999999999996,42.479883333333326,rebalance,0.0,0.0603,0.0603,买入,调仓
2022-03-15,159790,buy,33000,0.883,29139.0,42.479883333333326,rebalance,0.0,0.0603,0.0603,买入,调仓
2022-03-15,515220,buy,15100,1.925,29067.5,42.479883333333326,rebalance,0.0,0.0603,0.0603,买入,调仓
2022-03-16,516160,sell,25800,1.186,30598.8,35.12097875,rebalance,0.06296270141477416,0.0,-0.06296270141477416,卖出,调仓
2022-03-16,159790,sell,33000,0.927,30591.0,35.12097875,rebalance,0.06294665146931763,0.0,-0.06294665146931763,卖出,调仓
2022-03-16,515220,sell,15100,1.974,29807.4,35.12097875,rebalance,0.06133424925653096,0.0,-0.06133424925653096,卖出,调仓
2022-03-16,515000,buy,17800,1.41,25098.0,35.12097875,rebalance,0.0,0.0516,0.0516,买入,调仓
2022-03-16,588000,buy,21400,1.172,25080.8,35.12097875,rebalance,0.0,0.0516,0.0516,买入,调仓
2022-03-16,512000,buy,27100,0.925,25067.5,35.12097875,rebalance,0.0,0.0516,0.0516,买入,调仓
2022-03-16,159915,buy,9800,2.552,25009.600000000002,35.12097875,rebalance,0.0,0.0516,0.0516,买入,调仓
2022-03-16,510300,buy,6000,4.146,24876.0,35.12097875,rebalance,0.0,0.0516,0.0516,买入,调仓
2022-03-25,515000,sell,17800,1.404,24991.199999999997,72.12889666666666,rebalance,0.05156065173803647,0.0,-0.05156065173803647,卖出,调仓
2022-03-25,588000,sell,21400,1.153,24674.2,72.12889666666666,rebalance,0.05090663245921203,0.0,-0.05090663245921203,卖出,调仓
2022-03-25,515220,buy,52300,2.233,116785.90000000001,72.12889666666666,rebalance,0.0,0.2409,0.2409,买入,调仓
2022-03-28,510300,sell,6000,4.144,24864.0,44.72835249999999,rebalance,0.05105547236018582,0.0,-0.05105547236018582,卖出,调仓
2022-03-28,159915,sell,9800,2.512,24617.6,44.72835249999999,rebalance,0.05054951722868848,0.0,-0.05054951722868848,卖出,调仓
2022-03-28,512890,buy,68300,0.823,56210.899999999994,44.72835249999999,rebalance,0.0,0.1155,0.1155,买入,调仓
2022-03-28,512000,buy,35600,0.897,31933.2,44.72835249999999,rebalance,0.04991522526391767,0.1155,0.06558477473608233,买入,调仓
2022-03-29,515220,sell,52300,2.325,121597.50000000001,158.07675,rebalance,0.24934520315340958,0.0,-0.24934520315340958,卖出,调仓
2022-03-30,512000,sell,42600,0.924,39362.4,50.205349999999996,rebalance,0.1181739650751393,0.0379,-0.0802739650751393,卖出,调仓
2022-03-30,512890,sell,45800,0.827,37876.6,50.205349999999996,rebalance,0.11521486327217277,0.0379,-0.07731486327217277,卖出,调仓
2022-03-31,159915,buy,10000,2.574,25740.0,33.44458,rebalance,0.0,0.0525,0.0525,买入,调仓
2022-03-31,510300,buy,6100,4.218,25729.8,33.44458,rebalance,0.0,0.0525,0.0525,买入,调仓
2022-03-31,159601,buy,30000,0.857,25710.0,33.44458,rebalance,0.0,0.0525,0.0525,买入,调仓
2022-04-14,510500,buy,3600,6.883,24778.8,32.21244,rebalance,0.0,0.0511,0.0511,买入,调仓
2022-04-20,159915,sell,10000,2.288,22879.999999999996,29.743999999999993,硬止损: 跌幅-11.1% > 10%,0.04728033135767399,0.0,0.0,卖出,硬止损: 跌幅-11.1% > 10%
2022-04-20,159601,sell,30000,0.827,24810.0,38.63223,rebalance,0.05127172747949718,0.0,-0.05127172747949718,卖出,调仓
2022-04-20,510300,sell,6100,4.064,24790.4,38.63223,rebalance,0.05123122260813087,0.0,-0.05123122260813087,卖出,调仓
2022-04-20,512000,buy,40000,0.88,35200.0,38.63223,rebalance,0.03655357983302483,0.1093,0.07274642016697516,买入,调仓
2022-04-20,512890,buy,40800,0.835,34068.0,38.63223,rebalance,0.038825779122170626,0.1093,0.07047422087782937,买入,调仓
2022-04-25,510500,sell,3600,6.025,21690.0,28.197,硬止损: 跌幅-12.5% > 10%,0.045429907791525455,0.0,0.0,卖出,硬止损: 跌幅-12.5% > 10%
2022-04-27,512890,sell,63300,0.803,50829.9,86.88970333333332,rebalance,0.10681674395452843,0.0,-0.10681674395452843,卖出,调仓
2022-04-27,512000,sell,60100,0.823,49462.299999999996,86.88970333333332,rebalance,0.1039427941920419,0.0,-0.1039427941920419,卖出,调仓
2022-04-27,159601,buy,124500,0.805,100222.5,86.88970333333332,rebalance,0.0,0.2106,0.2106,买入,调仓
2022-04-28,159601,sell,58400,0.81,47304.0,65.61067499999999,rebalance,0.21176020604717716,0.1125,-0.09926020604717715,卖出,调仓
2022-04-28,510300,buy,13700,3.915,53635.5,65.61067499999999,rebalance,0.0,0.1125,0.1125,买入,调仓
2022-04-29,510300,sell,7600,4.015,30513.999999999996,34.869276,rebalance,0.11491771091075557,0.051,-0.06391771091075557,卖出,调仓
2022-04-29,159601,sell,36600,0.828,30304.8,34.869276,rebalance,0.11434380657051353,0.051,-0.06334380657051353,卖出,调仓
2022-04-29,159915,buy,10900,2.244,24459.600000000002,34.869276,rebalance,0.0,0.051,0.051,买入,调仓
2022-04-29,588000,buy,24800,0.986,24452.8,34.869276,rebalance,0.0,0.051,0.051,买入,调仓
2022-04-29,515000,buy,20200,1.207,24381.4,34.869276,rebalance,0.0,0.051,0.051,买入,调仓
2022-05-09,510500,buy,4700,6.303,29624.1,38.427414999999996,rebalance,0.0,0.0621,0.0621,买入,调仓
2022-05-09,512100,buy,34700,0.85,29495.0,38.427414999999996,rebalance,0.0,0.0621,0.0621,买入,调仓
2022-06-09,515220,buy,56700,2.608,147873.6,192.23568,rebalance,0.0,0.3,0.3,买入,调仓
2022-06-13,515220,sell,56700,2.619,148497.30000000002,193.04649,rebalance,0.29946702302868056,0.0,-0.29946702302868056,卖出,调仓
2022-07-04,588000,sell,24800,1.142,28321.6,36.818079999999995,rebalance,0.05571735423781136,0.0,-0.05571735423781136,卖出,调仓
2022-07-11,512100,sell,34700,1.009,35012.299999999996,51.06066333333333,rebalance,0.06958573715306464,0.0,-0.06958573715306464,卖出,调仓
2022-07-11,510500,sell,4700,7.206,33868.200000000004,51.06066333333333,rebalance,0.06731187791283133,0.0,-0.06731187791283133,卖出,调仓
2022-07-11,510300,sell,6100,4.388,26766.8,51.06066333333333,rebalance,0.05319809064896196,0.0,-0.05319809064896196,卖出,调仓
2022-07-11,159601,sell,29500,0.907,26756.5,51.06066333333333,rebalance,0.05317761975465691,0.0,-0.05317761975465691,卖出,调仓
2022-07-11,515000,sell,20200,1.279,25835.8,51.06066333333333,rebalance,0.05134776029964177,0.0,-0.05134776029964177,卖出,调仓
2022-07-11,159915,buy,32500,2.69,87425.0,51.06066333333333,rebalance,0.05827447494352009,0.2321,0.1738255250564799,买入,调仓
2022-07-19,159915,sell,43400,2.67,115878.0,151.28061000000002,rebalance,0.23084231109561545,0.0,-0.23084231109561545,卖出,调仓
2022-07-19,512100,buy,113900,1.026,116861.40000000001,151.28061000000002,rebalance,0.0,0.2329,0.2329,买入,调仓
2022-07-20,512100,sell,89700,1.041,93377.7,50.440624,rebalance,0.23554517267771027,0.0501,-0.18544517267771027,卖出,调仓
2022-07-20,515000,buy,20000,1.264,25280.0,50.440624,rebalance,0.0,0.0501,0.0501,买入,调仓
2022-07-20,588000,buy,22400,1.128,25267.199999999997,50.440624,rebalance,0.0,0.0501,0.0501,买入,调仓
2022-07-20,512890,buy,30300,0.831,25179.3,50.440624,rebalance,0.0,0.0501,0.0501,买入,调仓
2022-07-20,510500,buy,3400,7.323,24898.2,50.440624,rebalance,0.0,0.0501,0.0501,买入,调仓
2022-08-05,515000,buy,21200,1.317,27920.399999999998,35.774179999999994,rebalance,0.05218896775626189,0.1076,0.05541103224373811,买入,调仓
2022-08-05,588000,buy,22300,1.216,27116.8,35.774179999999994,rebalance,0.05396901971648306,0.1076,0.05363098028351694,买入,调仓
2022-08-08,512100,sell,24200,1.048,25361.600000000002,32.97008,rebalance,0.05026560008550663,0.0,-0.05026560008550663,卖出,调仓
2022-08-09,512100,buy,41600,1.053,43804.799999999996,56.94623999999999,rebalance,0.0,0.0866,0.0866,买入,调仓
2022-08-11,588000,sell,25900,1.229,31831.100000000002,41.351765,rebalance,0.1082282442257598,0.0454,-0.0628282442257598,卖出,调仓
2022-08-11,515000,sell,23900,1.33,31787.0,41.351765,rebalance,0.10795184369159798,0.0454,-0.06255184369159797,卖出,调仓
2022-08-12,512100,sell,41600,1.057,43971.2,45.49128999999999,rebalance,0.0868291118559545,0.0,-0.0868291118559545,卖出,调仓
2022-08-12,512000,buy,29100,0.894,26015.4,45.49128999999999,rebalance,0.0,0.0513,0.0513,买入,调仓
2022-08-16,512890,buy,43700,0.825,36052.5,46.34896499999999,rebalance,0.04944165713712769,0.1208,0.07135834286287232,买入,调仓
2022-08-16,512000,buy,39700,0.888,35253.6,46.34896499999999,rebalance,0.051109589908954464,0.1208,0.06969041009104554,买入,调仓
2022-08-24,515000,sell,17300,1.222,21140.6,27.41557,追踪止损: 回撤8.1% > 8%,0.04209532225250237,0.0,0.0,卖出,追踪止损: 回撤8.1% > 8%
2022-08-24,588000,sell,18800,1.119,21037.2,27.41557,追踪止损: 回撤9.0% > 8%,0.0418894313922189,0.0,0.0,卖出,追踪止损: 回撤9.0% > 8%
2022-08-24,512000,sell,68800,0.881,60612.8,84.56855333333333,rebalance,0.12070584344574056,0.0,-0.12070584344574056,卖出,调仓
2022-08-24,515220,buy,37000,2.645,97865.0,84.56855333333333,rebalance,0.0,0.1951,0.1951,买入,调仓
2022-08-24,512890,buy,44300,0.828,36680.4,84.56855333333333,rebalance,0.12201859078622691,0.1951,0.07308140921377308,买入,调仓
2022-08-25,515220,sell,37000,2.792,103304.0,88.03513333333332,rebalance,0.20280990480197797,0.0,-0.20280990480197797,卖出,调仓
2022-08-25,512890,sell,56100,0.844,47348.4,88.03513333333332,rebalance,0.19601947172359685,0.1031,-0.09291947172359685,卖出,调仓
2022-08-25,512000,buy,58600,0.896,52505.6,88.03513333333332,rebalance,0.0,0.1031,0.1031,买入,调仓
2022-08-26,515220,buy,40800,2.718,110894.4,144.16271999999998,rebalance,0.0,0.2179,0.2179,买入,调仓
2022-08-29,510500,sell,3400,6.3,21420.0,27.846,硬止损: 跌幅-14.0% > 10%,0.042204916073355137,0.0,0.0,卖出,硬止损: 跌幅-14.0% > 10%
2022-08-30,515220,sell,40800,2.624,107059.20000000001,139.17696,rebalance,0.21341593352001448,0.0,-0.21341593352001448,卖出,调仓
2022-09-05,512100,buy,13700,2.713,37168.1,48.318529999999996,rebalance,0.0,0.0742,0.0742,买入,调仓
2022-09-08,512000,sell,58600,0.883,51743.8,67.26694,rebalance,0.10265729280727855,0.0,-0.10265729280727855,卖出,调仓
2022-09-09,512000,buy,46200,0.899,41533.8,53.99394,rebalance,0.0,0.0823,0.0823,买入,调仓
2022-09-13,512890,sell,34900,0.889,31026.100000000002,40.33393,rebalance,0.10968261362718303,0.0482,-0.061482613627183026,卖出,调仓
2022-09-14,512000,sell,46200,0.886,40933.2,71.72901666666667,rebalance,0.0813828267769338,0.0,-0.0813828267769338,卖出,调仓
2022-09-14,512100,sell,13700,2.729,37387.3,71.72901666666667,rebalance,0.07433291703451618,0.0,-0.07433291703451618,卖出,调仓
2022-09-14,512890,buy,99100,0.88,87208.0,71.72901666666667,rebalance,0.04776418727314399,0.2211,0.173335812726856,买入,调仓
2022-09-21,512890,sell,126400,0.864,109209.6,126.54173999999999,rebalance,0.21809929577405832,0.0,-0.21809929577405832,卖出,调仓
2022-09-21,512100,buy,33000,2.59,85470.0,126.54173999999999,rebalance,0.0,0.1706,0.1706,买入,调仓
2022-10-12,512100,sell,33000,2.472,81576.0,122.4951,rebalance,0.1642735587454531,0.0,-0.1642735587454531,卖出,调仓
2022-10-12,159915,buy,47000,2.274,106878.0,122.4951,rebalance,0.0,0.2151,0.2151,买入,调仓
2022-10-14,159915,sell,37600,2.365,88924.00000000001,115.60120000000002,rebalance,0.22203542319778963,0.0444,-0.17763542319778963,卖出,调仓
2022-10-21,512170,buy,245800,0.509,125112.2,58.52225599999999,rebalance,0.0,0.2502,0.2502,买入,调仓
2022-10-21,510500,buy,4200,5.964,25048.800000000003,58.52225599999999,rebalance,0.0,0.05,0.05,买入,调仓
2022-10-21,588000,buy,24700,1.012,24996.4,58.52225599999999,rebalance,0.0,0.05,0.05,买入,调仓
2022-10-21,512000,buy,30900,0.808,24967.2,58.52225599999999,rebalance,0.0,0.05,0.05,买入,调仓
2022-10-21,515000,buy,21800,1.145,24961.0,58.52225599999999,rebalance,0.0,0.05,0.05,买入,调仓
2022-10-25,512170,sell,245800,0.479,117738.2,92.54400999999999,rebalance,0.24039158820501416,0.0,-0.24039158820501416,卖出,调仓
2022-10-25,510500,sell,4200,5.866,24637.199999999997,92.54400999999999,rebalance,0.05030292323922545,0.0,-0.05030292323922545,卖出,调仓
2022-10-26,510500,buy,5100,5.987,30533.7,39.69381,rebalance,0.0,0.0625,0.0625,买入,调仓
2022-10-28,510500,sell,5100,5.779,29472.899999999998,90.064585,rebalance,0.060317600380689604,0.0,-0.060317600380689604,卖出,调仓
2022-10-28,512170,buy,224000,0.487,109088.0,90.064585,rebalance,0.0,0.2233,0.2233,买入,调仓
2022-10-31,512170,sell,224000,0.484,108416.0,89.74381,rebalance,0.22166745652109388,0.0,-0.22166745652109388,卖出,调仓
2022-10-31,510500,buy,5100,5.814,29651.4,89.74381,rebalance,0.0,0.0605,0.0605,买入,调仓
2022-11-28,588000,sell,24700,1.038,25638.600000000002,33.15897,rebalance,0.052129972697855916,0.0,-0.052129972697855916,卖出,调仓
2022-11-28,515000,sell,21800,1.164,25375.199999999997,33.15897,rebalance,0.051594411676247266,0.0,-0.051594411676247266,卖出,调仓
2022-12-13,510500,sell,5100,6.149,31359.9,44.98325,rebalance,0.06350500271362725,0.0,-0.06350500271362725,卖出,调仓
2022-12-13,512000,sell,30900,0.859,26543.1,44.98325,rebalance,0.053750797595913224,0.0,-0.053750797595913224,卖出,调仓
2022-12-13,510300,buy,9600,4.005,38448.0,44.98325,rebalance,0.0,0.0776,0.0776,买入,调仓
2022-12-13,512890,buy,45500,0.843,38356.5,44.98325,rebalance,0.0,0.0776,0.0776,买入,调仓
2022-12-13,159601,buy,47000,0.815,38305.0,44.98325,rebalance,0.0,0.0776,0.0776,买入,调仓
2022-12-14,512000,buy,33800,0.865,29237.0,38.0081,rebalance,0.0,0.0593,0.0593,买入,调仓
2022-12-15,512890,sell,45500,0.832,37856.0,43.478629999999995,rebalance,0.07674549097930561,0.0,-0.07674549097930561,卖出,调仓
2022-12-15,512000,sell,33800,0.859,29034.2,43.478629999999995,rebalance,0.058861050670735285,0.0,-0.058861050670735285,卖出,调仓
2022-12-16,512890,buy,45600,0.838,38212.799999999996,49.67663999999999,rebalance,0.0,0.0776,0.0776,买入,调仓
2022-12-20,512890,sell,45600,0.818,37300.799999999996,48.49103999999999,rebalance,0.07623598824220255,0.0,-0.07623598824220255,卖出,调仓
2022-12-23,510300,sell,9600,3.891,37353.6,60.842079999999996,rebalance,0.07636776524272915,0.0,-0.07636776524272915,卖出,调仓
2022-12-23,159601,buy,70400,0.799,56249.600000000006,60.842079999999996,rebalance,0.0767754296282074,0.1918,0.1150245703717926,买入,调仓
2022-12-26,159601,sell,68300,0.801,54708.3,61.163895,rebalance,0.19206320170541397,0.0804,-0.11166320170541397,卖出,调仓
2022-12-26,510300,buy,10100,3.9,39390.0,61.163895,rebalance,0.0,0.0804,0.0804,买入,调仓
2022-12-27,515000,buy,26500,1.162,30792.999999999996,40.030899999999995,rebalance,0.0,0.0627,0.0627,买入,调仓
2022-12-28,515000,sell,26500,1.15,30474.999999999996,39.61749999999999,rebalance,0.062204059164742254,0.0,-0.062204059164742254,卖出,调仓
2022-12-29,588000,buy,28600,1.004,28714.4,37.32872,rebalance,0.0,0.0586,0.0586,买入,调仓
2023-01-11,588000,sell,28600,1.014,29000.4,36.4312,rebalance,0.05869445694281365,0.0,-0.05869445694281365,卖出,调仓
2023-01-11,515000,buy,23300,1.182,27540.6,36.4312,rebalance,0.0,0.0558,0.0558,买入,调仓
2023-01-11,512000,buy,32200,0.855,27531.0,36.4312,rebalance,0.0,0.0558,0.0558,买入,调仓
2023-01-12,515000,sell,23300,1.182,27540.6,35.80278,rebalance,0.055700471541763996,0.0,-0.055700471541763996,卖出,调仓
2023-01-16,159601,sell,29200,0.869,25374.8,32.98724,rebalance,0.08557327374503591,0.0346,-0.050973273745035914,卖出,调仓
2023-02-06,510300,sell,10100,4.08,41208.0,45.53848,rebalance,0.0828829681893068,0.0,-0.0828829681893068,卖出,调仓
2023-02-06,512000,sell,32200,0.896,28851.2,45.53848,rebalance,0.05802934119159698,0.0,-0.05802934119159698,卖出,调仓
2023-02-08,515000,buy,20100,1.259,25305.899999999998,32.82366749999999,rebalance,0.0,0.0509,0.0509,买入,调仓
2023-02-08,588000,buy,24000,1.054,25296.0,32.82366749999999,rebalance,0.0,0.0509,0.0509,买入,调仓
2023-02-08,512100,buy,9200,2.745,25254.0,32.82366749999999,rebalance,0.0,0.0509,0.0509,买入,调仓
2023-02-08,510500,buy,4000,6.285,25140.0,32.82366749999999,rebalance,0.0,0.0509,0.0509,买入,调仓
2023-02-17,510500,sell,4000,6.26,25040.0,60.0496,rebalance,0.05060557994738234,0.0,-0.05060557994738234,卖出,调仓
2023-02-17,515000,sell,20100,1.245,25024.500000000004,60.0496,rebalance,0.050574254608357405,0.0,-0.050574254608357405,卖出,调仓
2023-02-17,159819,buy,132100,0.78,103038.0,60.0496,rebalance,0.0,0.2082,0.2082,买入,调仓
2023-02-17,512890,buy,60700,0.849,51534.299999999996,60.0496,rebalance,0.0,0.1041,0.1041,买入,调仓
2023-02-17,512100,buy,9600,2.742,26323.2,60.0496,rebalance,0.05098229241152739,0.1041,0.05311770758847261,买入,调仓
2023-02-20,159819,sell,132100,0.807,106604.70000000001,94.08925500000001,rebalance,0.21292282848101055,0.0,-0.21292282848101055,卖出,调仓
2023-02-20,510500,buy,6000,6.358,38148.0,94.08925500000001,rebalance,0.0,0.0757,0.0757,买入,调仓
2023-02-27,512100,sell,18800,2.754,51775.2,57.39075333333333,rebalance,0.1037987554624007,0.0,-0.1037987554624007,卖出,调仓
2023-02-27,510500,sell,6000,6.331,37986.0,57.39075333333333,rebalance,0.07615421137909179,0.0,-0.07615421137909179,卖出,调仓
2023-02-27,512890,buy,49000,0.871,42679.0,57.39075333333333,rebalance,0.10599300556387008,0.1915,0.08550699443612993,买入,调仓
2023-03-06,512890,sell,74600,0.895,66767.0,56.12130333333332,rebalance,0.19549465335793348,0.0625,-0.13299465335793348,卖出,调仓
2023-03-06,510500,buy,4900,6.403,31374.699999999997,56.12130333333332,rebalance,0.0,0.0625,0.0625,买入,调仓
2023-03-06,515000,buy,24700,1.27,31369.0,56.12130333333332,rebalance,0.0,0.0625,0.0625,买入,调仓
2023-03-07,159915,sell,9400,2.312,21732.8,28.25264,追踪止损: 回撤8.9% > 8%,0.04351498670493407,0.0,0.0,卖出,追踪止损: 回撤8.9% > 8%
2023-03-07,510500,sell,4900,6.303,30884.7,60.02641666666667,rebalance,0.061843082372773556,0.0,-0.061843082372773556,卖出,调仓
2023-03-07,515000,sell,24700,1.234,30479.8,60.02641666666667,rebalance,0.06103231639308989,0.0,-0.06103231639308989,卖出,调仓
2023-03-07,512890,buy,86500,0.892,77158.0,60.02641666666667,rebalance,0.06269309511264937,0.2172,0.15450690488735064,买入,调仓
2023-03-09,588000,sell,24000,1.041,24984.0,32.4792,rebalance,0.05008535998145049,0.0,-0.05008535998145049,卖出,调仓
2023-03-10,159601,sell,19900,0.807,16059.300000000001,20.87709,追踪止损: 回撤8.5% > 8%,0.032349704924233204,0.0,0.0,卖出,追踪止损: 回撤8.5% > 8%
2023-03-14,512890,sell,121600,0.879,106886.4,133.868085,rebalance,0.21489889425307238,0.0,-0.21489889425307238,卖出,调仓
2023-03-14,588000,buy,93900,1.055,99064.5,133.868085,rebalance,0.0,0.1991,0.1991,买入,调仓
2023-03-15,588000,sell,93900,1.048,98407.2,130.13598,rebalance,0.19821981500842847,0.0,-0.19821981500842847,卖出,调仓
2023-03-15,512890,buy,114000,0.893,101802.0,130.13598,rebalance,0.0,0.2051,0.2051,买入,调仓
2023-03-17,512890,sell,50200,0.9,45180.0,66.70715999999999,rebalance,0.2064416906501515,0.1155,-0.0909416906501515,卖出,调仓
2023-03-17,588000,buy,54400,1.056,57446.4,66.70715999999999,rebalance,0.0,0.1155,0.1155,买入,调仓
2023-03-21,512890,sell,63800,0.892,56909.6,70.86209,rebalance,0.11448080250828524,0.0,-0.11448080250828524,卖出,调仓
2023-03-21,588000,buy,48700,1.07,52109.0,70.86209,rebalance,0.117092697056424,0.222,0.104907302943576,买入,调仓
2023-03-22,588000,sell,49300,1.074,52948.200000000004,71.95201,rebalance,0.2226248656701515,0.1162,-0.1064248656701515,卖出,调仓
2023-03-22,515000,buy,44800,1.289,57747.2,71.95201,rebalance,0.0,0.1162,0.1162,买入,调仓
2023-03-23,512890,buy,48600,0.897,43594.200000000004,56.67246,rebalance,0.0,0.0871,0.0871,买入,调仓
2023-03-24,512890,sell,48600,0.89,43254.0,56.18444,rebalance,0.08634168503030488,0.0,-0.08634168503030488,卖出,调仓
2023-03-24,159915,buy,18800,2.297,43183.600000000006,56.18444,rebalance,0.0,0.0864,0.0864,买入,调仓
2023-03-27,515000,sell,20100,1.344,27014.4,37.32196,rebalance,0.12018876456538369,0.0663,-0.05388876456538369,卖出,调仓
2023-03-27,588000,sell,23600,1.098,25912.800000000003,37.32196,rebalance,0.11791558341159403,0.0663,-0.05161558341159403,卖出,调仓
2023-03-27,512000,buy,37900,0.876,33200.4,37.32196,rebalance,0.0,0.0663,0.0663,买入,调仓
2023-03-28,159915,sell,18800,2.298,43202.4,41.4926525,rebalance,0.08661657993201607,0.0,-0.08661657993201607,卖出,调仓
2023-03-28,512000,sell,37900,0.868,32897.2,41.4926525,rebalance,0.06595566342007664,0.0,-0.06595566342007664,卖出,调仓
2023-03-28,515000,buy,19700,1.313,25866.1,41.4926525,rebalance,0.06502117857881058,0.1169,0.05187882142118942,买入,调仓
2023-03-28,588000,buy,23800,1.08,25704.0,41.4926525,rebalance,0.06539188496617401,0.1169,0.05150811503382599,买入,调仓
2023-03-31,159915,buy,16700,2.327,38860.9,50.51917,rebalance,0.0,0.0772,0.0772,买入,调仓
2023-04-03,588000,sell,31300,1.169,36589.700000000004,40.4853475,rebalance,0.12447786763991601,0.0524,-0.07207786763991601,卖出,调仓
2023-04-03,515000,sell,25200,1.383,34851.6,40.4853475,rebalance,0.12108463007322767,0.0524,-0.06868463007322767,卖出,调仓
2023-04-03,512000,buy,29500,0.902,26609.0,40.4853475,rebalance,0.0,0.0524,0.0524,买入,调仓
2023-04-03,510300,buy,6500,4.08,26520.0,40.4853475,rebalance,0.0,0.0524,0.0524,买入,调仓
2023-04-13,588000,sell,22700,1.143,25946.1,33.729929999999996,rebalance,0.05130966546099882,0.0,-0.05130966546099882,卖出,调仓
2023-04-19,515000,sell,19200,1.387,26630.4,34.61952,rebalance,0.052584944109675215,0.0,-0.052584944109675215,卖出,调仓
2023-04-21,159915,sell,16700,2.269,37892.3,63.843129999999995,rebalance,0.07522788274003661,0.0,-0.07522788274003661,卖出,调仓
2023-04-21,510300,sell,6500,4.03,26195.0,63.843129999999995,rebalance,0.052005140579359364,0.0,-0.052005140579359364,卖出,调仓
2023-04-21,512000,sell,29500,0.877,25871.5,63.843129999999995,rebalance,0.0513628934719945,0.0,-0.0513628934719945,卖出,调仓
2023-04-21,560660,buy,97600,1.091,106481.59999999999,63.843129999999995,rebalance,0.0,0.2113,0.2113,买入,调仓
2023-04-25,560660,sell,97600,1.076,105017.6,127.94548,rebalance,0.20920639412467723,0.0,-0.20920639412467723,卖出,调仓
2023-04-25,512890,buy,98100,0.936,91821.6,127.94548,rebalance,0.0,0.1829,0.1829,买入,调仓
2023-04-28,512890,sell,54800,0.96,52608.0,58.842420000000004,rebalance,0.18682773154598709,0.0825,-0.10432773154598708,卖出,调仓
2023-04-28,159601,buy,51900,0.802,41623.8,58.842420000000004,rebalance,0.0,0.0825,0.0825,买入,调仓
2023-04-28,512000,buy,46800,0.888,41558.4,58.842420000000004,rebalance,0.0,0.0825,0.0825,买入,调仓
