,0
2025-09-10,0.9601155907000003
2025-09-11,0.9681401660600003
2025-09-12,0.9676045426400004
2025-09-15,0.9685020441000004
2025-09-16,0.9725392804200003
2025-09-17,0.9743870804200003
2025-09-18,0.9753308804200003
2025-09-19,0.9721462804200003
2025-09-22,0.9811672804200003
2025-09-23,0.9800022804200003
2025-09-24,0.9891438804200003
2025-09-25,0.9930774804200004
2025-09-26,0.9863214804200003
2025-09-29,0.9899330455400003
2025-09-30,0.9877476455400003
2025-10-09,0.9887538227000002
2025-10-10,0.9778360578400003
2025-10-13,0.9742918862400004
2025-10-14,0.9660995189800001
2025-10-15,0.9673042407800002
2025-10-16,0.9677794407800003
2025-10-17,0.9646457734800002
2025-10-20,0.9652389734800002
2025-10-21,0.9662186865800002
2025-10-22,0.9657872691000003
2025-10-23,0.9669044691000004
2025-10-24,0.9657078403800005
2025-10-27,0.9700082809800004
2025-10-28,0.9685651780400004
2025-10-29,0.9696472815600005
2025-10-30,0.9657573889200005
2025-10-31,0.9641825889200005
2025-11-03,0.9648417889200005
2025-11-04,0.9647093832800004
2025-11-05,0.9647421832800005
2025-11-06,0.9651175832800004
2025-11-07,0.9651357832800005
2025-11-10,0.9663257011400004
2025-11-11,0.9651769011400004
2025-11-12,0.9653540423800004
2025-11-13,0.9647611071000004
2025-11-14,0.9621731725200005
2025-11-17,0.9606184713200004
2025-11-18,0.9526482604800005
2025-11-19,0.9540056505600004
2025-11-20,0.9499632874000005
2025-11-21,0.9361244002000005
2025-11-24,0.9338694002000005
2025-11-25,0.9366034002000007
2025-11-26,0.9360156002000005
2025-11-27,0.9363282002000005
2025-11-28,0.9371841374400005
2025-12-01,0.9398851374400006
2025-12-02,0.9376561259400005
2025-12-03,0.9370669801400006
2025-12-04,0.9394669801400006
2025-12-05,0.9408572725400006
2025-12-08,0.9461131404000006
2025-12-09,0.9462257404000006
2025-12-10,0.9461909814600005
2025-12-11,0.9425014638800006
2025-12-12,0.9433943563200006
2025-12-15,0.9401996645600005
2025-12-16,0.9378702043000006
2025-12-17,0.9417569805200005
2025-12-18,0.9381966277200005
2025-12-19,0.9393212277200006
2025-12-22,0.9420036277200005
2025-12-23,0.9422978277200005
2025-12-24,0.9440850277200006
2025-12-25,0.9446394277200005
2025-12-26,0.9454464277200005
2025-12-29,0.9443426277200004
2025-12-30,0.9448726277200005
2025-12-31,0.9438810277200006
